synid,voxelcount,prob,neuron,type
1316,65,0.3230769230769231,14458,1
1316,65,0.03076923076923077,15227,1
1316,65,0.6461538461538462,14801,2
1317,212,0.5566037735849056,16194,2
1317,212,0.44339622641509435,16614,1
1318,406,0.49507389162561577,15227,1
1318,406,0.5049261083743842,13230,2
1319,151,0.44370860927152317,13226,2
1319,151,0.5562913907284768,15210,1
1320,82,0.43902439024390244,14543,1
1320,82,0.5609756097560976,15114,2
1321,284,0.4225352112676056,14088,1
1321,284,0.5774647887323944,14801,2
1322,272,0.5514705882352942,10014,2
1322,272,0.4485294117647059,15744,1
1323,159,0.4088050314465409,10014,2
1323,159,0.5911949685534591,15305,1
1324,255,0.5019607843137255,14088,1
1324,255,0.4980392156862745,14801,2
1325,107,0.6822429906542056,10014,2
1325,107,0.3177570093457944,15372,1
1326,159,0.2830188679245283,10014,2
1326,159,0.7169811320754716,15293,1
1327,538,0.0055762081784386614,14763,0
1327,538,0.6840148698884758,14803,2
1327,538,0.3104089219330855,15218,1
1328,192,0.4791666666666667,13965,1
1328,192,0.5208333333333334,14801,2
1329,72,0.4305555555555556,14458,1
1329,72,0.5694444444444444,14651,2
1330,47,0.5531914893617021,14022,1
1330,47,0.44680851063829785,13197,2
1331,344,0.5261627906976745,14081,1
1331,344,0.4738372093023256,13229,2
1332,89,0.6179775280898876,13814,1
1332,89,0.38202247191011235,13190,2
1333,338,0.4881656804733728,15210,1
1333,338,0.5118343195266272,13190,2
1334,191,0.5968586387434555,13226,2
1334,191,0.4031413612565445,15574,1
1335,947,0.48680042238648363,15293,1
1335,947,0.5131995776135164,15529,2
1336,808,0.49876237623762376,15155,2
1336,808,0.5012376237623762,15391,1
1337,241,0.5269709543568465,15155,2
1337,241,0.4730290456431535,15347,1
1338,124,0.6129032258064516,14083,1
1338,124,0.3870967741935484,14801,2
1339,185,0.41621621621621624,10014,2
1339,185,0.5837837837837838,15294,1
1340,130,0.46153846153846156,14801,2
1340,130,0.5384615384615384,15211,1
1341,163,0.5030674846625767,13195,2
1341,163,0.49693251533742333,15906,1
1342,360,0.4583333333333333,15300,1
1342,360,0.5416666666666666,14806,2
1343,178,0.47191011235955055,15371,1
1343,178,0.5280898876404494,13191,2
1344,25,0.56,14801,2
1344,25,0.44,15648,1
1345,142,0.5492957746478874,15645,1
1345,142,0.4507042253521127,15264,2
1346,1160,0.4482758620689655,15670,1
1346,1160,0.5517241379310345,13187,2
1347,47,0.40425531914893614,14012,1
1347,47,0.5957446808510638,15599,2
1348,81,0.5061728395061729,14157,1
1348,81,0.49382716049382713,14801,2
1349,262,0.4312977099236641,10014,2
1349,262,0.5687022900763359,15739,1
1350,180,0.5222222222222223,10014,2
1350,180,0.4777777777777778,15293,1
1351,201,0.5074626865671642,13983,1
1351,201,0.4925373134328358,15987,2
1352,110,0.509090909090909,13947,1
1352,110,0.4909090909090909,13227,2
1353,753,0.5431606905710491,10014,2
1353,753,0.45683930942895085,14157,1
1354,34,0.47058823529411764,14255,1
1354,34,0.5294117647058824,14801,2
1355,260,0.5884615384615385,15319,1
1355,260,0.4115384615384615,15758,2
1356,85,0.5058823529411764,13226,2
1356,85,0.49411764705882355,15576,1
1357,147,0.5510204081632653,15264,2
1357,147,0.4489795918367347,15689,1
1358,490,0.0020408163265306124,14255,1
1358,490,0.6,14803,2
1358,490,0.3979591836734694,15234,1
1359,425,0.5129411764705882,15407,1
1359,425,0.48705882352941177,15577,2
1360,58,0.41379310344827586,13947,1
1360,58,0.5862068965517241,14801,2
1361,251,0.5816733067729084,14801,2
1361,251,0.41832669322709165,15365,1
1362,121,0.512396694214876,14216,1
1362,121,0.48760330578512395,15264,2
1363,408,0.5882352941176471,13917,1
1363,408,0.4117647058823529,14808,2
1364,279,0.4767025089605735,10014,2
1364,279,0.5232974910394266,13814,1
1365,383,0.4830287206266319,15319,1
1365,383,0.5169712793733682,15585,2
1366,41,0.7804878048780488,15316,1
1366,41,0.21951219512195122,14801,2
1367,149,0.4563758389261745,15391,1
1367,149,0.5436241610738255,14801,2
1368,210,0.5761904761904761,15345,1
1368,210,0.4238095238095238,13206,2
1369,57,0.43859649122807015,15372,1
1369,57,0.5614035087719298,15264,2
1370,137,0.4233576642335766,13982,1
1370,137,0.5766423357664233,15264,2
1371,162,0.5185185185185185,10014,2
1371,162,0.48148148148148145,15234,1
1372,121,0.049586776859504134,15114,2
1372,121,0.3884297520661157,15155,2
1372,121,0.5619834710743802,15748,1
1373,551,0.44283121597096187,15266,1
1373,551,0.5571687840290381,15977,2
1374,378,0.5740740740740741,14801,2
1374,378,0.42592592592592593,15350,1
1375,158,0.5632911392405063,14412,1
1375,158,0.43670886075949367,13230,2
1376,75,0.48,15675,1
1376,75,0.52,14809,2
1377,170,0.5176470588235295,10014,2
1377,170,0.029411764705882353,15351,1
1377,170,0.45294117647058824,15426,1
1378,24,0.6666666666666666,14054,1
1378,24,0.3333333333333333,15758,2
1379,65,0.4461538461538462,10016,2
1379,65,0.5538461538461539,15571,1
1380,170,0.4647058823529412,15270,1
1380,170,0.5352941176470588,15728,2
1381,384,0.3177083333333333,15114,2
1381,384,0.6822916666666666,15687,1
1382,238,0.3949579831932773,15234,1
1382,238,0.6050420168067226,13227,2
1383,308,0.577922077922078,14031,1
1383,308,0.42207792207792205,13206,2
1384,190,0.4789473684210526,15347,1
1384,190,0.5210526315789473,15114,2
1385,229,0.5676855895196506,15314,1
1385,229,0.43231441048034935,15921,2
1386,84,0.34523809523809523,14801,2
1386,84,0.6547619047619048,15798,1
1387,105,0.6571428571428571,14543,1
1387,105,0.34285714285714286,14806,2
1388,298,0.5167785234899329,15351,1
1388,298,0.48322147651006714,13229,2
1389,162,0.5246913580246914,15423,1
1389,162,0.47530864197530864,13271,2
1390,1759,0.4559408754974417,14146,1
1390,1759,0.5440591245025582,15491,2
1391,213,0.4272300469483568,13191,2
1391,213,0.5727699530516432,15744,1
1392,256,0.5546875,15348,1
1392,256,0.4453125,15264,2
1393,457,0.45076586433260396,13229,2
1393,457,0.5492341356673961,15352,1
1394,218,0.5504587155963303,15208,1
1394,218,0.44954128440366975,14808,2
1395,134,0.5298507462686567,15211,1
1395,134,0.4701492537313433,15758,2
1396,244,0.4098360655737705,13920,1
1396,244,0.5901639344262295,15114,2
1397,346,0.49421965317919075,15345,1
1397,346,0.5057803468208093,14801,2
1398,160,0.55625,15407,1
1398,160,0.44375,13190,2
1399,31,0.41935483870967744,10014,2
1399,31,0.5806451612903226,14031,1
1400,811,0.406905055487053,14412,1
1400,811,0.593094944512947,15114,2
1401,1524,0.37073490813648297,15218,1
1401,1524,0.6292650918635171,14803,2
1402,216,0.47685185185185186,15428,1
1402,216,0.5231481481481481,13207,2
1403,95,0.5368421052631579,15345,1
1403,95,0.4631578947368421,13195,2
1404,315,0.5968253968253968,10014,2
1404,315,0.009523809523809525,14763,0
1404,315,0.39365079365079364,15760,1
1405,434,0.4447004608294931,10014,2
1405,434,0.5552995391705069,14504,1
1406,242,0.6239669421487604,14504,1
1406,242,0.3760330578512397,14801,2
1407,53,0.49056603773584906,15316,1
1407,53,0.5094339622641509,15155,2
1408,163,0.6012269938650306,14513,1
1408,163,0.38650306748466257,14801,2
1408,163,0.012269938650306749,14329,0
1409,175,0.4857142857142857,15349,1
1409,175,0.5142857142857142,14808,2
1410,226,0.4424778761061947,13731,1
1410,226,0.5575221238938053,15264,2
1411,119,0.48739495798319327,15316,1
1411,119,0.5126050420168067,14809,2
1412,293,0.5563139931740614,14031,1
1412,293,0.44368600682593856,13191,2
1413,640,0.54375,15278,1
1413,640,0.45625,15585,2
1414,63,0.2857142857142857,15390,1
1414,63,0.7142857142857143,15114,2
1415,798,0.5050125313283208,14801,2
1415,798,0.4949874686716792,15363,1
1416,266,0.37969924812030076,14801,2
1416,266,0.6203007518796992,15719,1
1417,412,0.6480582524271845,15350,1
1417,412,0.35194174757281554,13227,2
1418,8,0.75,14214,1
1418,8,0.25,15758,2
1419,41,0.4878048780487805,10014,2
1419,41,0.5121951219512195,14414,1
1420,265,0.47924528301886793,14031,1
1420,265,0.5207547169811321,13191,2
1421,110,0.509090909090909,13736,1
1421,110,0.4909090909090909,15114,2
1422,138,0.6594202898550725,13687,1
1422,138,0.34057971014492755,14809,2
1423,62,0.5645161290322581,13772,1
1423,62,0.43548387096774194,14801,2
1424,63,0.49206349206349204,13992,1
1424,63,0.5079365079365079,15155,2
1425,97,0.44329896907216493,10014,2
1425,97,0.5567010309278351,13749,1
1426,454,0.381057268722467,13154,2
1426,454,0.6189427312775331,13811,1
1427,2343,0.4788732394366197,16407,2
1427,2343,0.5211267605633803,16668,1
1428,934,0.6081370449678801,13212,2
1428,934,0.39186295503211993,13736,1
1429,799,0.6320400500625782,16547,1
1429,799,0.36795994993742176,16673,2
1430,1633,0.5505205143906919,13704,1
1430,1633,0.449479485609308,14120,2
1431,1030,0.5048543689320388,16547,1
1431,1030,0.4786407766990291,16576,2
1431,1030,0.01650485436893204,16639,2
1432,866,0.4884526558891455,16361,2
1432,866,0.5115473441108545,16532,1
1433,1364,0.002932551319648094,10016,2
1433,1364,0.5183284457478006,13224,2
1433,1364,0.47873900293255134,14015,1
1434,362,0.24585635359116023,13188,2
1434,362,0.23756906077348067,13210,2
1434,362,0.5165745856353591,13888,1
1435,1059,0.5014164305949008,13191,2
1435,1059,0.4985835694050991,13736,1
1436,566,0.5459363957597173,10017,2
1436,566,0.4540636042402827,13763,1
1437,1840,0.40054347826086956,10018,2
1437,1840,0.5548913043478261,16157,1
1437,1840,0.04456521739130435,16403,1
1438,1752,0.4218036529680365,16388,1
1438,1752,0.5781963470319634,16670,2
1439,1152,0.5720486111111112,16361,2
1439,1152,0.4279513888888889,16585,1
1440,578,0.5017301038062284,13182,2
1440,578,0.4982698961937716,13850,1
1441,549,0.4808743169398907,13224,2
1441,549,0.5191256830601093,16550,1
1442,423,0.3877068557919622,13194,2
1442,423,0.002364066193853428,14286,0
1442,423,0.6099290780141844,13739,1
1443,684,0.6769005847953217,13224,2
1443,684,0.3230994152046784,13859,1
1444,484,0.3450413223140496,13185,2
1444,484,0.6549586776859504,13913,1
1445,1113,0.5390835579514824,12280,1
1445,1113,0.4609164420485175,13208,2
1446,90,0.6,13198,2
1446,90,0.4,14206,1
1447,261,0.5517241379310345,10016,2
1447,261,0.4482758620689655,13850,1
1448,1676,0.38245823389021477,16481,1
1448,1676,0.6175417661097852,16637,2
1449,349,0.5300859598853869,13210,2
1449,349,0.4699140401146132,13977,1
1450,1069,0.500467726847521,13186,2
1450,1069,0.49953227315247895,13997,1
1451,1214,0.5082372322899505,16242,1
1451,1214,0.4917627677100494,16568,2
1452,684,0.4108187134502924,12283,2
1452,684,0.5891812865497076,13978,1
1453,1407,0.5422885572139303,13209,2
1453,1407,0.4577114427860697,13942,1
1454,491,0.43584521384928715,13193,2
1454,491,0.5641547861507128,10864,1
1455,1511,0.44209133024487096,13193,2
1455,1511,0.5579086697551291,13728,1
1456,1098,0.51183970856102,13183,2
1456,1098,0.48816029143898,14197,1
1457,65,0.47692307692307695,12282,2
1457,65,0.5230769230769231,15573,1
1458,599,0.5692821368948247,13116,2
1458,599,0.4307178631051753,14201,1
1459,1036,0.5868725868725869,16637,2
1459,1036,0.41312741312741313,16649,1
1460,296,0.47297297297297297,13221,2
1460,296,0.527027027027027,14010,1
1461,1137,0.5356200527704486,12282,2
1461,1137,0.46437994722955145,13732,1
1462,719,0.4506258692628651,12282,2
1462,719,0.5479833101529903,14865,1
1462,719,0.0013908205841446453,14053,1
1463,1890,0.4624338624338624,12282,2
1463,1890,0.5375661375661376,13756,1
1464,2077,0.5324987963408763,16192,2
1464,2077,0.46750120365912373,16371,1
1465,1021,0.4701273261508325,12282,2
1465,1021,0.5298726738491675,13873,1
1466,932,0.490343347639485,13228,2
1466,932,0.001072961373390558,13980,1
1466,932,0.5085836909871244,14039,1
1467,1015,0.4246305418719212,13216,2
1467,1015,0.009852216748768473,13216,2
1467,1015,0.5655172413793104,13704,1
1468,725,0.4868965517241379,16205,1
1468,725,0.5131034482758621,16301,2
1469,534,0.3801498127340824,14418,2
1469,534,0.6198501872659176,14051,1
1470,758,0.5725593667546174,16192,2
1470,758,0.42744063324538256,16323,1
1471,90,0.43333333333333335,10013,2
1471,90,0.5666666666666667,13732,1
1472,1099,0.47042766151046406,13189,2
1472,1099,0.5295723384895359,13831,1
1473,2270,0.5784140969162995,13127,2
1473,2270,0.4215859030837004,13721,1
1474,924,0.5010822510822511,13185,2
1474,924,0.4989177489177489,13717,1
1475,334,0.36227544910179643,13223,2
1475,334,0.6377245508982036,14458,1
1476,632,0.40189873417721517,13127,2
1476,632,0.5981012658227848,13848,1
1477,826,0.4830508474576271,13127,2
1477,826,0.5169491525423728,13782,1
1478,370,0.4081081081081081,15129,2
1478,370,0.5918918918918918,15297,1
1479,640,0.5109375,13226,2
1479,640,0.4890625,15211,1
1480,841,0.5101070154577884,13204,2
1480,841,0.48989298454221164,13791,1
1481,1207,0.6048053024026512,10014,2
1481,1207,0.3951946975973488,13758,1
1482,1056,0.5369318181818182,13192,2
1482,1056,0.4630681818181818,14686,1
1483,342,0.5058479532163743,15391,1
1483,342,0.49415204678362573,15477,2
1484,339,0.504424778761062,13204,2
1484,339,0.49557522123893805,15576,1
1485,102,0.5588235294117647,13191,2
1485,102,0.4411764705882353,13850,1
1486,452,0.5862831858407079,16442,1
1486,452,0.413716814159292,16497,2
1487,421,0.5510688836104513,13194,2
1487,421,0.4489311163895487,14061,1
1488,55,0.36363636363636365,13116,2
1488,55,0.6363636363636364,14277,1
1489,454,0.7466960352422908,13116,2
1489,454,0.2533039647577093,16570,1
1490,2174,0.5611775528978841,13194,2
1490,2174,0.43882244710211593,13692,1
1491,377,0.5596816976127321,13224,2
1491,377,0.002652519893899204,14112,1
1491,377,0.4350132625994695,14188,1
1491,377,0.002652519893899204,14516,1
1492,644,0.3695652173913043,13212,2
1492,644,0.6226708074534162,14196,1
1492,644,0.007763975155279503,13212,2
1493,1343,0.6098287416232315,16178,2
1493,1343,0.387192851824274,16200,1
1493,1343,0.0029784065524944155,16652,1
1494,1505,0.37940199335548175,13224,2
1494,1505,0.6205980066445183,14112,1
1495,320,0.565625,10017,2
1495,320,0.434375,13811,1
1496,1172,0.0008532423208191126,14437,0
1496,1172,0.44197952218430037,16159,1
1496,1172,0.5571672354948806,16405,2
1497,207,0.1642512077294686,13116,2
1497,207,0.8357487922705314,14016,1
1498,682,0.6480938416422287,10017,2
1498,682,0.3519061583577713,13704,1
1499,374,0.5053475935828877,13116,2
1499,374,0.00267379679144385,16489,1
1499,374,0.4919786096256685,16628,1
1500,841,0.5017835909631391,13629,2
1500,841,0.4982164090368609,14067,1
1501,3972,0.4770896273917422,10017,2
1501,3972,0.5229103726082578,13811,1
1502,804,0.4427860696517413,13193,2
1502,804,0.5572139303482587,13855,1
1503,573,0.5671902268760908,13194,2
1503,573,0.4328097731239092,13881,1
1504,893,0.41881298992161253,13188,2
1504,893,0.010078387458006719,13188,2
1504,893,0.5711086226203808,13866,1
1505,1067,0.4611059044048735,10017,2
1505,1067,0.5388940955951266,14093,1
1506,516,0.4496124031007752,13191,2
1506,516,0.03488372093023256,13191,2
1506,516,0.5155038759689923,13727,1
1507,1324,0.15332326283987915,13198,2
1507,1324,0.3104229607250755,13220,2
1507,1324,0.02190332326283988,14498,1
1507,1324,0.5143504531722054,14498,1
1508,385,0.6571428571428571,13218,2
1508,385,0.34285714285714286,14182,1
1509,579,0.6701208981001727,13116,2
1509,579,0.3298791018998273,16489,1
1510,299,0.4013377926421405,10017,2
1510,299,0.5986622073578596,13763,1
1511,1001,0.4695304695304695,16569,1
1511,1001,0.5304695304695305,16637,2
1512,249,0.5140562248995983,13204,2
1512,249,0.42168674698795183,14107,1
1512,249,0.0642570281124498,14718,2
1513,1096,0.5264598540145985,16405,2
1513,1096,0.47354014598540145,16610,1
1514,334,0.3712574850299401,13116,2
1514,334,0.0029940119760479044,14345,0
1514,334,0.6227544910179641,16550,1
1514,334,0.0029940119760479044,16622,1
1515,306,0.4803921568627451,13200,2
1515,306,0.5196078431372549,13866,1
1516,1008,0.44345238095238093,10016,2
1516,1008,0.5565476190476191,13727,1
1517,276,0.35507246376811596,13209,2
1517,276,0.644927536231884,14138,1
1518,319,0.445141065830721,13203,2
1518,319,0.554858934169279,14071,1
1519,912,0.38596491228070173,10016,2
1519,912,0.0010964912280701754,14345,0
1519,912,0.003289473684210526,16341,1
1519,912,0.6096491228070176,16679,1
1520,262,0.4122137404580153,11399,1
1520,262,0.5801526717557252,13116,2
1520,262,0.007633587786259542,14345,0
1521,697,0.5753228120516499,13116,2
1521,697,0.4246771879483501,16597,1
1522,593,0.4957841483979764,16533,1
1522,593,0.5042158516020236,16637,2
1523,137,0.46715328467153283,10016,2
1523,137,0.5328467153284672,13824,1
1524,536,0.45149253731343286,16386,1
1524,536,0.5485074626865671,16405,2
1525,467,0.5717344753747323,13202,2
1525,467,0.4282655246252677,14071,1
1526,933,0.5551982851018221,13116,2
1526,933,0.44480171489817794,16323,1
1527,467,0.42398286937901497,16405,2
1527,467,0.576017130620985,16630,1
1528,227,0.5022026431718062,13198,2
1528,227,0.4977973568281938,14206,1
1529,445,0.5213483146067416,13194,2
1529,445,0.4786516853932584,14030,1
1530,730,0.536986301369863,13116,2
1530,730,0.46301369863013697,16173,1
1531,621,0.5813204508856683,13704,1
1531,621,0.41867954911433175,14120,2
1532,1,1.0,15093,1
1533,1260,0.5468253968253968,13195,2
1533,1260,0.4531746031746032,13835,1
1534,61,0.2459016393442623,13154,2
1534,61,0.7540983606557377,13835,1
1535,431,0.4361948955916473,13116,2
1535,431,0.5638051044083526,16475,1
1536,350,0.3028571428571429,13116,2
1536,350,0.6857142857142857,16236,1
1536,350,0.011428571428571429,16534,0
1537,187,0.5187165775401069,13116,2
1537,187,0.48128342245989303,16438,1
1538,674,0.6142433234421365,13116,2
1538,674,0.3857566765578635,16403,1
1539,364,0.4725274725274725,13194,2
1539,364,0.5274725274725275,14031,1
1540,597,0.4824120603015075,13182,2
1540,597,0.0033500837520938024,13692,1
1540,597,0.5142378559463987,10864,1
1541,815,0.5312883435582823,13211,2
1541,815,0.4687116564417178,13831,1
1542,1353,0.5269770879526977,10017,2
1542,1353,0.4730229120473023,13758,1
1543,59,0.576271186440678,13194,2
1543,59,0.423728813559322,14032,1
1544,116,0.3706896551724138,13190,2
1544,116,0.6293103448275862,13763,1
1545,853,0.5638921453692849,13842,1
1545,853,0.4361078546307151,16637,2
1546,1651,0.5190793458509994,16192,2
1546,1651,0.4809206541490006,16501,1
1547,86,0.37209302325581395,13206,2
1547,86,0.627906976744186,13945,1
1548,951,0.53732912723449,16405,2
1548,951,0.013669821240799159,16519,2
1548,951,0.4490010515247108,16678,1
1549,599,0.4557595993322204,14803,2
1549,599,0.5442404006677797,14224,1
1550,978,0.5357873210633947,16637,2
1550,978,0.46421267893660534,16665,1
1551,522,0.4444444444444444,13204,2
1551,522,0.5555555555555556,13774,1
1552,391,0.5294117647058824,10016,2
1552,391,0.47058823529411764,13704,1
1553,658,0.5212765957446809,16475,1
1553,658,0.4787234042553192,16637,2
1554,43,0.9302325581395349,12323,2
1554,43,0.06976744186046512,13835,1
1555,875,0.4765714285714286,13208,2
1555,875,0.5234285714285715,14392,1
1556,401,0.5062344139650873,13201,2
1556,401,0.4912718204488778,13835,1
1556,401,0.0024937655860349127,13967,1
1557,452,0.4424778761061947,13116,2
1557,452,0.5575221238938053,16652,1
1558,160,0.4375,10016,2
1558,160,0.5625,13878,1
1559,418,0.583732057416268,13209,2
1559,418,0.41626794258373206,14158,1
1560,293,0.39590443686006827,13223,2
1560,293,0.6040955631399317,13828,1
1561,398,0.005025125628140704,10018,2
1561,398,0.3768844221105528,13116,2
1561,398,0.6130653266331658,15867,1
1561,398,0.005025125628140704,16363,1
1562,699,0.4721030042918455,13116,2
1562,699,0.5264663805436338,16342,1
1562,699,0.001430615164520744,16643,1
1563,291,0.5532646048109966,12282,2
1563,291,0.006872852233676976,14735,0
1563,291,0.43986254295532645,14102,1
1564,296,0.3614864864864865,13194,2
1564,296,0.6385135135135135,13879,1
1565,1144,0.20454545454545456,10016,2
1565,1144,0.25524475524475526,13192,2
1565,1144,0.5402097902097902,13850,1
1566,595,0.561344537815126,13209,2
1566,595,0.43865546218487395,13770,1
1567,849,0.48645465253239106,13209,2
1567,849,0.5135453474676089,14257,1
1568,1109,0.5284039675383229,12282,2
1568,1109,0.4715960324616772,15640,1
1569,699,0.4363376251788269,16427,1
1569,699,0.5636623748211731,16672,2
1570,1002,0.48303393213572854,13204,2
1570,1002,0.5169660678642715,13840,1
1571,1436,0.5041782729805014,12283,2
1571,1436,0.4958217270194986,13980,1
1572,1068,0.42134831460674155,13197,2
1572,1068,0.5786516853932584,13774,1
1573,554,0.3231046931407942,13223,2
1573,554,0.6768953068592057,15093,1
1574,927,0.40129449838187703,12282,2
1574,927,0.598705501618123,14155,1
1575,554,0.5180505415162455,12282,2
1575,554,0.48194945848375453,14107,1
1576,102,0.4411764705882353,14496,1
1576,102,0.5196078431372549,15217,2
1576,102,0.0392156862745098,15217,2
1577,793,0.5435056746532156,13208,2
1577,793,0.45649432534678436,14160,1
1578,896,0.4017857142857143,12282,2
1578,896,0.5982142857142857,13937,1
1579,291,0.013745704467353952,16203,1
1579,291,0.013745704467353952,16251,0
1579,291,0.4261168384879725,16405,2
1579,291,0.5429553264604811,16447,1
1579,291,0.003436426116838488,16471,1
1580,933,0.4694533762057878,13629,2
1580,933,0.5305466237942122,14544,1
1581,212,0.6226415094339622,14806,2
1581,212,0.37735849056603776,15422,1
1582,269,0.5092936802973977,12283,2
1582,269,0.49070631970260226,15297,1
1583,329,0.39209726443769,13221,2
1583,329,0.60790273556231,13966,1
1584,1355,0.48044280442804427,13193,2
1584,1355,0.5195571955719557,13690,1
1585,770,0.5194805194805194,13183,2
1585,770,0.4805194805194805,13767,1
1586,291,0.5738831615120275,12282,2
1586,291,0.4261168384879725,15322,1
1587,398,0.3969849246231156,12282,2
1587,398,0.6030150753768844,13733,1
1588,447,0.5100671140939598,13221,2
1588,447,0.4899328859060403,13725,1
1589,1152,0.4001736111111111,14498,1
1589,1152,0.5998263888888888,16178,2
1590,186,0.42473118279569894,13185,2
1590,186,0.5752688172043011,13683,1
1591,688,0.38953488372093026,13204,2
1591,688,0.6104651162790697,13829,1
1592,388,0.3634020618556701,12283,2
1592,388,0.6365979381443299,13959,1
1593,137,0.25547445255474455,13188,2
1593,137,0.6861313868613139,14243,1
1593,137,0.058394160583941604,14262,0
1594,130,0.7846153846153846,15156,2
1594,130,0.2153846153846154,15643,1
1595,276,0.4384057971014493,16286,1
1595,276,0.0036231884057971015,16365,1
1595,276,0.5579710144927537,16637,2
1596,432,0.6435185185185185,16365,1
1596,432,0.35648148148148145,16637,2
1597,361,0.31024930747922436,12283,2
1597,361,0.6897506925207756,13978,1
1598,396,0.41414141414141414,12283,2
1598,396,0.5858585858585859,13988,1
1599,1122,0.5115864527629234,12282,2
1599,1122,0.48841354723707664,13691,1
1600,683,0.4670571010248902,10016,2
1600,683,0.008784773060029283,10016,2
1600,683,0.5241581259150805,16426,1
1601,1421,0.47783251231527096,16461,1
1601,1421,0.5221674876847291,16637,2
1602,777,0.41055341055341055,10016,2
1602,777,0.5881595881595881,16427,1
1602,777,0.001287001287001287,16477,1
1603,287,0.445993031358885,16352,1
1603,287,0.554006968641115,16405,2
1604,619,0.45718901453957994,13765,1
1604,619,0.5428109854604201,16361,2
1605,381,0.49343832020997375,13208,2
1605,381,0.5065616797900262,13843,1
1606,784,0.4987244897959184,12282,2
1606,784,0.5012755102040817,13765,1
1607,809,0.46971569839307786,13209,2
1607,809,0.5278121137206427,13767,1
1607,809,0.002472187886279357,14262,0
1608,551,0.6225045372050817,13192,2
1608,551,0.37749546279491836,13983,1
1609,92,0.7065217391304348,12282,2
1609,92,0.29347826086956524,13836,1
1610,1660,0.516867469879518,12283,2
1610,1660,0.4831325301204819,13685,1
1611,1067,0.4817244611059044,10016,2
1611,1067,0.5182755388940956,13850,1
1612,228,0.5570175438596491,14639,1
1612,228,0.44298245614035087,15155,2
1613,619,0.3150242326332795,10016,2
1613,619,0.6849757673667205,13831,1
1614,1076,0.5455390334572491,12282,2
1614,1076,0.4544609665427509,13813,1
1615,244,0.47950819672131145,12282,2
1615,244,0.5204918032786885,13947,1
1616,259,0.4362934362934363,13221,2
1616,259,0.5637065637065637,14071,1
1617,263,0.2813688212927757,12283,2
1617,263,0.7186311787072244,15284,1
1618,425,0.4447058823529412,13223,2
1618,425,0.5552941176470588,15211,1
1619,129,0.49612403100775193,13224,2
1619,129,0.5038759689922481,16454,1
1620,417,0.4556354916067146,13194,2
1620,417,0.5443645083932853,13716,1
1621,304,0.4506578947368421,15129,2
1621,304,0.5493421052631579,15688,1
1622,120,0.4,13194,2
1622,120,0.6,14968,1
1623,423,0.4302600472813239,12282,2
1623,423,0.5697399527186762,13784,1
1624,981,0.5035677879714577,13209,2
1624,981,0.4964322120285423,14865,1
1625,508,0.5590551181102362,13198,2
1625,508,0.013779527559055118,13198,2
1625,508,0.4271653543307087,13901,1
1626,397,0.3879093198992443,12283,2
1626,397,0.6120906801007556,15290,1
1627,862,0.4013921113689095,12282,2
1627,862,0.5986078886310905,13872,1
1628,374,0.5106951871657754,14803,2
1628,374,0.4893048128342246,14228,1
1629,764,0.5143979057591623,13194,2
1629,764,0.4790575916230366,13757,1
1629,764,0.006544502617801047,14246,0
1630,836,0.46172248803827753,13185,2
1630,836,0.5382775119617225,13821,1
1631,281,0.5338078291814946,12285,2
1631,281,0.46619217081850534,13817,1
1632,314,0.1942675159235669,12285,2
1632,314,0.8057324840764332,13828,1
1633,1044,0.25766283524904215,12285,2
1633,1044,0.20114942528735633,13201,2
1633,1044,0.25862068965517243,13790,1
1633,1044,0.2825670498084291,13848,1
1634,303,0.45544554455445546,15156,2
1634,303,0.5445544554455446,13905,1
1635,366,0.49453551912568305,16301,2
1635,366,0.505464480874317,16353,1
1636,1011,0.44411473788328387,12285,2
1636,1011,0.5558852621167161,13831,1
1637,323,0.33746130030959753,12285,2
1637,323,0.6625386996904025,13838,1
1638,935,0.45133689839572194,12282,2
1638,935,0.5486631016042781,14685,1
1639,859,0.370197904540163,12285,2
1639,859,0.629802095459837,13978,1
1640,601,0.27287853577371046,12285,2
1640,601,0.7271214642262895,13762,1
1641,175,0.49714285714285716,13209,2
1641,175,0.5028571428571429,13988,1
1642,645,0.4015503875968992,12285,2
1642,645,0.5984496124031008,14872,1
1643,1540,0.5064935064935064,13193,2
1643,1540,0.4935064935064935,13759,1
1644,564,0.010638297872340425,16172,1
1644,564,0.48226950354609927,16302,1
1644,564,0.4929078014184397,16420,2
1644,564,0.014184397163120567,16670,2
1645,535,0.3925233644859813,12285,2
1645,535,0.6074766355140186,13718,1
1646,255,0.4627450980392157,10014,2
1646,255,0.5372549019607843,13690,1
1647,373,0.4718498659517426,13782,1
1647,373,0.5281501340482574,16420,2
1648,163,0.8588957055214724,13184,2
1648,163,0.1411042944785276,13997,1
1649,336,0.4642857142857143,12285,2
1649,336,0.5357142857142857,13959,1
1650,389,0.5526992287917738,12282,2
1650,389,0.061696658097686374,14357,1
1650,389,0.3856041131105398,14357,1
1651,1432,0.5195530726256983,13271,2
1651,1432,0.48044692737430167,14077,1
1652,524,0.4713740458015267,12285,2
1652,524,0.5286259541984732,13954,1
1653,1747,0.5758443045220378,16192,2
1653,1747,0.4241556954779622,16371,1
1654,189,0.36507936507936506,12285,2
1654,189,0.6349206349206349,13760,1
1655,126,0.5555555555555556,12282,2
1655,126,0.4444444444444444,14112,1
1656,540,0.6129629629629629,14458,1
